user_id,session_id,subscription_type,user_journey
489409,4805474,Annual,"https://365financialanalyst.com/checkout/?plan=annual -> https://365financialanalyst.com/checkout/?plan=annual"
489757,4327535,Monthly,"https://365financialanalyst.com/ -> https://365financialanalyst.com/career-track-certificate/ - https://365financialanalyst.com/career-track-certificate/ -> https://365financialanalyst.com/career-track-certificate/ - https://365financialanalyst.com/career-track-certificate/ -> https://365financialanalyst.com/courses/ - https://365financialanalyst.com/courses/ -> https://365financialanalyst.com/career-tracks/ - https://365financialanalyst.com/career-tracks/ -> https://365financialanalyst.com/career-tracks/ - https://365financialanalyst.com/career-tracks/ -> https://365financialanalyst.com/signup/ - https://365financialanalyst.com/signup/ -> https://365financialanalyst.com/signup/"
489757,4737535,Monthly,"https://365financialanalyst.com/checkout/?plan=monthly -> https://365financialanalyst.com/checkout/?plan=monthly"
489879,4328979,Monthly,"Homepage -> Homepage"
489879,4337170,Monthly,"Homepage -> Homepage"
489879,4337368,Monthly,"Homepage -> Homepage"
489879,4337482,Monthly,"Homepage -> Homepage"
489879,4337595,Monthly,"Homepage -> Homepage"
490234,4334248,Annual,"https://365financialanalyst.com/free-days-2023/?utm_medium=cpc&utm_source=facebook&utm_campaign=fb-fa-conv-freesignups-t3-dt-crsl-courses&utm_content=fb-fa-conv-freesignups-t3-dt-crsl-courses&utm_term=crsl&fbclid=PAAaYqPLy_AdpSmCoN999IwYCz3wgMsL6wFLO8ZM19fmnnT28cfq2kJf08v5M_aem_AWLTkHqpejrWbSUk0C_-2wq5Vv6JeekAg9nnqNZhXqIumLiTeCGxesgWYW7O2-nFr3YDX_0WYhGhXGzM1319zODrZwq_i7aryjSEpY7p_n0AWSSNPPtALpr0xqeXoe1A9hCVd4Dy4Nw2KLwKCDJ_tpX9 -> https://365financialanalyst.com/free-days-2023/?utm_medium=cpc&utm_source=facebook&utm_campaign=fb-fa-conv-freesignups-t3-dt-crsl-courses&utm_content=fb-fa-conv-freesignups-t3-dt-crsl-courses&utm_term=crsl&fbclid=PAAaYqPLy_AdpSmCoN999IwYCz3wgMsL6wFLO8ZM19fmnnT28cfq2kJf08v5M_aem_AWLTkHqpejrWbSUk0C_-2wq5Vv6JeekAg9nnqNZhXqIumLiTeCGxesgWYW7O2-nFr3YDX_0WYhGhXGzM1319zODrZwq_i7aryjSEpY7p_n0AWSSNPPtALpr0xqeXoe1A9hCVd4Dy4Nw2KLwKCDJ_tpX9"
490234,4334248,Quarterly,"https://365financialanalyst.com/free-days-2023/?utm_medium=cpc&utm_source=facebook&utm_campaign=fb-fa-conv-freesignups-t3-dt-crsl-courses&utm_content=fb-fa-conv-freesignups-t3-dt-crsl-courses&utm_term=crsl&fbclid=PAAaYqPLy_AdpSmCoN999IwYCz3wgMsL6wFLO8ZM19fmnnT28cfq2kJf08v5M_aem_AWLTkHqpejrWbSUk0C_-2wq5Vv6JeekAg9nnqNZhXqIumLiTeCGxesgWYW7O2-nFr3YDX_0WYhGhXGzM1319zODrZwq_i7aryjSEpY7p_n0AWSSNPPtALpr0xqeXoe1A9hCVd4Dy4Nw2KLwKCDJ_tpX9 -> https://365financialanalyst.com/free-days-2023/?utm_medium=cpc&utm_source=facebook&utm_campaign=fb-fa-conv-freesignups-t3-dt-crsl-courses&utm_content=fb-fa-conv-freesignups-t3-dt-crsl-courses&utm_term=crsl&fbclid=PAAaYqPLy_AdpSmCoN999IwYCz3wgMsL6wFLO8ZM19fmnnT28cfq2kJf08v5M_aem_AWLTkHqpejrWbSUk0C_-2wq5Vv6JeekAg9nnqNZhXqIumLiTeCGxesgWYW7O2-nFr3YDX_0WYhGhXGzM1319zODrZwq_i7aryjSEpY7p_n0AWSSNPPtALpr0xqeXoe1A9hCVd4Dy4Nw2KLwKCDJ_tpX9"
490234,4338641,Annual,"https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=0d531cfd3e102ccaabd34fe48c0e7d79f009f6d35893ef8f3328c2a84b20232a -> https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=0d531cfd3e102ccaabd34fe48c0e7d79f009f6d35893ef8f3328c2a84b20232a"
490234,4338641,Quarterly,"https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=0d531cfd3e102ccaabd34fe48c0e7d79f009f6d35893ef8f3328c2a84b20232a -> https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=0d531cfd3e102ccaabd34fe48c0e7d79f009f6d35893ef8f3328c2a84b20232a"
490234,4428838,Annual,"https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=0d531cfd3e102ccaabd34fe48c0e7d79f009f6d35893ef8f3328c2a84b20232a -> https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=0d531cfd3e102ccaabd34fe48c0e7d79f009f6d35893ef8f3328c2a84b20232a"
490234,4428838,Quarterly,"https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=0d531cfd3e102ccaabd34fe48c0e7d79f009f6d35893ef8f3328c2a84b20232a -> https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=0d531cfd3e102ccaabd34fe48c0e7d79f009f6d35893ef8f3328c2a84b20232a"
490234,4431016,Annual,"https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=0d531cfd3e102ccaabd34fe48c0e7d79f009f6d35893ef8f3328c2a84b20232a -> https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=0d531cfd3e102ccaabd34fe48c0e7d79f009f6d35893ef8f3328c2a84b20232a"
490234,4431016,Quarterly,"https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=0d531cfd3e102ccaabd34fe48c0e7d79f009f6d35893ef8f3328c2a84b20232a -> https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=0d531cfd3e102ccaabd34fe48c0e7d79f009f6d35893ef8f3328c2a84b20232a"
490234,4465471,Annual,"https://365financialanalyst.com/signup/ -> https://365financialanalyst.com/signup/ - https://365financialanalyst.com/login/ -> https://365financialanalyst.com/login/"
490234,4465471,Quarterly,"https://365financialanalyst.com/signup/ -> https://365financialanalyst.com/signup/ - https://365financialanalyst.com/login/ -> https://365financialanalyst.com/login/"
490234,4548713,Annual,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F -> https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F"
490234,4548713,Quarterly,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F -> https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F"
490234,4612487,Annual,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2Fcourses%2Fmath-for-finance%2Fthe-effective-annual-rate-ear%2F#practice-exam -> https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2Fcourses%2Fmath-for-finance%2Fthe-effective-annual-rate-ear%2F#practice-exam"
490234,4612487,Quarterly,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2Fcourses%2Fmath-for-finance%2Fthe-effective-annual-rate-ear%2F#practice-exam -> https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2Fcourses%2Fmath-for-finance%2Fthe-effective-annual-rate-ear%2F#practice-exam"
490234,4626486,Annual,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F -> https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F"
490234,4626486,Quarterly,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F -> https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F"
490234,4655948,Annual,"https://365financialanalyst.com/checkout/?plan=quarterly -> https://365financialanalyst.com/checkout/?plan=quarterly"
490234,4655948,Quarterly,"https://365financialanalyst.com/checkout/?plan=quarterly -> https://365financialanalyst.com/checkout/?plan=quarterly"
490234,4657140,Annual,"https://365financialanalyst.com/login/ -> https://365financialanalyst.com/login/"
490234,4691425,Annual,"https://365financialanalyst.com/pricing/ -> https://365financialanalyst.com/checkout/?plan=annual"
490287,4334812,Monthly,"Homepage -> Homepage"
490287,4334926,Monthly,"Homepage -> Homepage"
490310,4264036,Annual,"Homepage -> Homepage"
490310,4264036,Monthly,"Homepage -> Homepage"
490310,4335282,Annual,"Homepage -> Homepage"
490310,4335282,Monthly,"Homepage -> Homepage"
490310,4335343,Annual,"Homepage -> Homepage"
490310,4335343,Monthly,"Homepage -> Homepage"
490310,4335357,Annual,"Homepage -> Homepage"
490310,4335357,Monthly,"Homepage -> Homepage"
490310,4336322,Monthly,"https://365financialanalyst.com/checkout/?plan=annual -> https://365financialanalyst.com/checkout/?plan=annual"
490310,4336353,Monthly,"https://365financialanalyst.com/checkout/?plan=annual -> https://365financialanalyst.com/checkout/?plan=annual"
490310,4336364,Monthly,"https://365financialanalyst.com/checkout/?plan=annual -> https://365financialanalyst.com/checkout/?plan=annual"
490310,4336397,Monthly,"Homepage -> Homepage"
490310,4336761,Monthly,"Homepage -> Homepage"
490310,4473892,Monthly,"Homepage -> Homepage"
490310,4473902,Monthly,"Homepage -> Homepage"
490581,4339185,Monthly,"Homepage -> Homepage"
490581,4343775,Monthly,"Homepage -> Homepage"
490581,4364733,Monthly,"Homepage -> Homepage"
490581,4369331,Monthly,"Homepage -> Homepage"
490581,4416902,Monthly,"Homepage -> Homepage"
490581,4474651,Monthly,"Homepage -> Homepage"
490581,4474704,Monthly,"Homepage -> Homepage"
490645,4044556,Monthly,"Homepage -> Homepage"
490645,4045107,Monthly,"Homepage -> Homepage"
490645,4153234,Monthly,"Homepage -> Homepage"
490645,4232613,Monthly,"Homepage -> Homepage"
490645,4315817,Monthly,"Homepage -> Homepage"
490645,4316229,Monthly,"Homepage -> Homepage"
490645,4340055,Monthly,"Homepage -> Homepage"
490646,4340010,Annual,"Homepage -> Homepage"
490648,4340219,Annual,"https://365financialanalyst.com/ -> https://365financialanalyst.com/career-track-certificate/ - https://365financialanalyst.com/career-track-certificate/ -> https://365financialanalyst.com/career-track-certificate/ - https://365financialanalyst.com/career-track-certificate/ -> https://365financialanalyst.com/certificate/ - https://365financialanalyst.com/certificate/ -> https://365financialanalyst.com/certificate/ - https://365financialanalyst.com/ -> https://365financialanalyst.com/pricing/ - https://365financialanalyst.com/pricing/ -> https://365financialanalyst.com/pricing/ - https://365financialanalyst.com/pricing/ -> https://365financialanalyst.com/signup/ - https://365financialanalyst.com/signup/ -> https://365financialanalyst.com/signup/"
490648,4340219,Monthly,"https://365financialanalyst.com/ -> https://365financialanalyst.com/career-track-certificate/ - https://365financialanalyst.com/career-track-certificate/ -> https://365financialanalyst.com/career-track-certificate/ - https://365financialanalyst.com/career-track-certificate/ -> https://365financialanalyst.com/certificate/ - https://365financialanalyst.com/certificate/ -> https://365financialanalyst.com/certificate/ - https://365financialanalyst.com/ -> https://365financialanalyst.com/pricing/ - https://365financialanalyst.com/pricing/ -> https://365financialanalyst.com/pricing/ - https://365financialanalyst.com/pricing/ -> https://365financialanalyst.com/signup/ - https://365financialanalyst.com/signup/ -> https://365financialanalyst.com/signup/"
490648,4346296,Annual,"https://365financialanalyst.com/ -> https://365financialanalyst.com/signup/ - https://365financialanalyst.com/signup/ -> https://365financialanalyst.com/login/"
490648,4346296,Monthly,"https://365financialanalyst.com/ -> https://365financialanalyst.com/signup/ - https://365financialanalyst.com/signup/ -> https://365financialanalyst.com/login/"
490648,4516152,Annual,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F -> https://365financialanalyst.com/signup/ - https://365financialanalyst.com/signup/ -> https://365financialanalyst.com/login/ - https://365financialanalyst.com/login/ -> https://365financialanalyst.com/signup/ - https://365financialanalyst.com/signup/ -> https://365financialanalyst.com/signup/"
490648,4516152,Monthly,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F -> https://365financialanalyst.com/signup/ - https://365financialanalyst.com/signup/ -> https://365financialanalyst.com/login/ - https://365financialanalyst.com/login/ -> https://365financialanalyst.com/signup/ - https://365financialanalyst.com/signup/ -> https://365financialanalyst.com/signup/"
490648,4516238,Annual,"https://365financialanalyst.com/checkout/?plan=monthly -> https://365financialanalyst.com/checkout/?plan=monthly"
490648,4516238,Monthly,"https://365financialanalyst.com/checkout/?plan=monthly -> https://365financialanalyst.com/checkout/?plan=monthly"
490648,4603891,Annual,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F -> https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F"
490648,4618997,Annual,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F -> https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F"
490648,4630291,Annual,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F -> https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2F"
490935,4345827,Annual,"https://365financialanalyst.com/free-days-2023/?utm_medium=cpc&utm_source=facebook&utm_campaign=fb-fa-conv-freesignups-t3-dt-echo-img&utm_content=fb-fa-conv-freesignups-t3-dt-echo-img&utm_term=image&fbclid=IwAR3KlUkQZlfWe5drSiqhxWqyWTo9nHCL5vBZkCq3hiVWZvmX5iGzLT5atD4_aem_AcOlCaRt3g1CqBdgUJGBOI52q2bQFwD_47BBO10d3b2I9YzYksWVKXMOHmR2iXnZAXZOSDWPy8v44KVXROoFsEP_axUHfoJsnqoF7urheX7bH6dZ2Kv1JPcpOawJ1rDHFfaCDHtaZILaCVka375Gazgj -> https://365financialanalyst.com/free-days-2023/?utm_medium=cpc&utm_source=facebook&utm_campaign=fb-fa-conv-freesignups-t3-dt-echo-img&utm_content=fb-fa-conv-freesignups-t3-dt-echo-img&utm_term=image&fbclid=IwAR3KlUkQZlfWe5drSiqhxWqyWTo9nHCL5vBZkCq3hiVWZvmX5iGzLT5atD4_aem_AcOlCaRt3g1CqBdgUJGBOI52q2bQFwD_47BBO10d3b2I9YzYksWVKXMOHmR2iXnZAXZOSDWPy8v44KVXROoFsEP_axUHfoJsnqoF7urheX7bH6dZ2Kv1JPcpOawJ1rDHFfaCDHtaZILaCVka375Gazgj"
490935,4346088,Annual,"https://365financialanalyst.com/free-days-2023/ -> https://365financialanalyst.com/free-days-2023/"
490935,4824079,Annual,"https://365financialanalyst.com/ -> https://365financialanalyst.com/pricing/ - https://365financialanalyst.com/pricing/ -> https://365financialanalyst.com/pricing/ - https://365financialanalyst.com/pricing/ -> https://365financialanalyst.com/upcoming-courses/ - https://365financialanalyst.com/upcoming-courses/ -> https://365financialanalyst.com/career-track-certificate/ - https://365financialanalyst.com/career-track-certificate/ -> https://365financialanalyst.com/career-track-certificate/ - https://365financialanalyst.com/career-track-certificate/ -> https://365financialanalyst.com/business/ - https://365financialanalyst.com/business/ -> https://365financialanalyst.com/business/"
490935,4824383,Annual,"https://365financialanalyst.com/courses/tableau/ -> https://365financialanalyst.com/login/ - https://365financialanalyst.com/login/ -> https://365financialanalyst.com/login/"
490935,4824576,Annual,"https://365financialanalyst.com/checkout/?plan=annual -> https://365financialanalyst.com/checkout/?plan=annual"
491365,4353237,Annual,"https://365financialanalyst.com/courses/ -> https://365financialanalyst.com/pricing/"
491365,4360703,Annual,"https://365financialanalyst.com/free-days-2023/ -> https://365financialanalyst.com/free-days-2023/"
491365,4424750,Annual,"https://365financialanalyst.com/question/free-access-to-all-data-science-courses/ -> https://365financialanalyst.com/login/"
491365,4525195,Annual,"Homepage -> Homepage"
491365,4588789,Annual,"Homepage -> Homepage"
491597,4357127,Annual,"Homepage -> Homepage"
491597,4401779,Annual,"Homepage -> Homepage"
491597,4403212,Annual,"Homepage -> Homepage"
491597,4407154,Annual,"Homepage -> Homepage"
491618,3559828,Annual,"Homepage -> Homepage"
491618,4357245,Annual,"Homepage -> Resources Center - Resources Center -> Homepage - Homepage -> Homepage"
491618,4358810,Annual,"Homepage -> Homepage"
491840,4359289,Annual,"Homepage -> Homepage"
491840,4359975,Annual,"Homepage -> Homepage - Resources Center -> Resources Center - Homepage -> Resources Center - Resources Center -> Homepage"
491840,4360910,Annual,"Resources Center -> Homepage - Homepage -> Homepage"
491840,4361221,Annual,"Homepage -> Homepage"
491840,4362578,Annual,"Homepage -> Homepage"
492088,4364947,Annual,"https://365financialanalyst.com/free-days-2023/?utm_medium=cpc&utm_source=facebook&utm_campaign=fb-fa-conv-freesignups-t2-dt-echo-img&utm_content=fb-fa-conv-freesignups-t2-dt-echo-img&utm_term=image&fbclid=IwAR1WwbSeXyqCILfAY2bBFYVaW1lBKDkmtCHFDqBGG362OQNOE0tp1pH7KvU_aem_ATigQ3wwb_2SsOnBqstCXQ2UvhfMBsJH6FAQBequp-WrQvd9Lx07_zOBpjdHuSv0pTDX4SLgVYV1LfPN25k5rlib8_fQuKDfyO5PTp-9J2zCSmLCAxM9SKwqzK89naN6Vt2opRTyK7XAOPIDxs66HCgN -> https://365financialanalyst.com/free-days-2023/?utm_medium=cpc&utm_source=facebook&utm_campaign=fb-fa-conv-freesignups-t2-dt-echo-img&utm_content=fb-fa-conv-freesignups-t2-dt-echo-img&utm_term=image&fbclid=IwAR1WwbSeXyqCILfAY2bBFYVaW1lBKDkmtCHFDqBGG362OQNOE0tp1pH7KvU_aem_ATigQ3wwb_2SsOnBqstCXQ2UvhfMBsJH6FAQBequp-WrQvd9Lx07_zOBpjdHuSv0pTDX4SLgVYV1LfPN25k5rlib8_fQuKDfyO5PTp-9J2zCSmLCAxM9SKwqzK89naN6Vt2opRTyK7XAOPIDxs66HCgN"
492088,4365010,Annual,"https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=8257caab161f8333253acee6fa9c0ee2a1329d28f7dbe944e825aa4ee3aefc23 -> https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=8257caab161f8333253acee6fa9c0ee2a1329d28f7dbe944e825aa4ee3aefc23"
492088,4365033,Annual,"https://365financialanalyst.com/login/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-plan-welcome-email-s2&utm_content=fa-welcome-email&inf_contact_key=2c267a3f589886888ad8b8ead7002accba8ff3863183781c7b2987210877c199 -> https://365financialanalyst.com/signup/ - https://365financialanalyst.com/signup/ -> https://365financialanalyst.com/signup/ - https://365financialanalyst.com/signup/ -> https://365financialanalyst.com/login/ - https://365financialanalyst.com/login/ -> https://365financialanalyst.com/login/"
492088,4410667,Annual,"https://365financialanalyst.com/free-days-2023/ -> https://365financialanalyst.com/free-days-2023/"
492088,4435731,Annual,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2Fexams%2F551316%2F%3Fquestion%3D16321 -> https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2Fexams%2F551316%2F%3Fquestion%3D16321"
492088,4720723,Annual,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2Fcourses%2Ffundamentals-of-financial-reporting%2Fcurrent-assets%2F -> https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2Fcourses%2Ffundamentals-of-financial-reporting%2Fcurrent-assets%2F"
492088,4808930,Annual,"https://365financialanalyst.com/checkout/?plan=annual -> https://365financialanalyst.com/checkout/?plan=annual"
492088,4808967,Annual,"https://365financialanalyst.com/checkout/?plan=annual -> https://365financialanalyst.com/checkout/?plan=annual"
492088,4809064,Annual,"https://365financialanalyst.com/checkout/?plan=annual -> https://365financialanalyst.com/checkout/?plan=annual"
492224,4291865,Monthly,"Homepage -> Homepage"
492224,4367958,Monthly,"Homepage -> Homepage"
492224,4712732,Monthly,"Homepage -> Homepage"
492224,4712753,Monthly,"Homepage -> Homepage"
492224,4713634,Monthly,"Homepage -> Homepage"
492312,4369595,Annual,"Homepage -> Homepage"
492312,4371048,Annual,"Homepage -> Homepage"
492312,4371125,Annual,"Homepage -> Homepage"
492312,4389615,Annual,"Homepage -> Homepage"
492615,4373732,Annual,"https://365financialanalyst.com/free-days-2023/?utm_medium=cpc&utm_source=facebook&utm_campaign=fb-fa-conv-freesignups-t3-dt-echo-img&utm_content=fb-fa-conv-freesignups-t3-dt-echo-img&utm_term=image&fbclid=IwAR3A6G9VgKi0RGn47XwNi-QlyaJJu5--GQnGQ9UPTa1KkH7Ip5TvrOky1KU_aem_AUpv49-vS3BVrFyxl-4-AvqqFOEWdiNZZHq-vJyvaE8hEd7bPv-1FVuFqhW1Pml3yLCFFfU7rl-DCkQvlQlJhsh-QJ4azzm6_dpl4ACLEhAHH6nqD-D3J4lQGJhnzHRtwXi1yW_zXjmu5SYHiiLOAnYw -> https://365financialanalyst.com/free-days-2023/?utm_medium=cpc&utm_source=facebook&utm_campaign=fb-fa-conv-freesignups-t3-dt-echo-img&utm_content=fb-fa-conv-freesignups-t3-dt-echo-img&utm_term=image&fbclid=IwAR3A6G9VgKi0RGn47XwNi-QlyaJJu5--GQnGQ9UPTa1KkH7Ip5TvrOky1KU_aem_AUpv49-vS3BVrFyxl-4-AvqqFOEWdiNZZHq-vJyvaE8hEd7bPv-1FVuFqhW1Pml3yLCFFfU7rl-DCkQvlQlJhsh-QJ4azzm6_dpl4ACLEhAHH6nqD-D3J4lQGJhnzHRtwXi1yW_zXjmu5SYHiiLOAnYw"
492615,4373816,Annual,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2Fcourses%2Fintroduction-to-microsoft-excel%2Fexcel-made-easy-a-beginner-s-guide-to-excel-spreadsheets%2F -> https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2Fcourses%2Fintroduction-to-microsoft-excel%2Fexcel-made-easy-a-beginner-s-guide-to-excel-spreadsheets%2F"
492615,4378612,Annual,"https://365financialanalyst.com/free-days-2023/?utm_medium=cpc&utm_source=facebook&utm_campaign=fb-fa-conv-freesignups-t3-dt-crsl-courses&utm_content=fb-fa-conv-freesignups-t3-dt-crsl-courses&utm_term=crsl&fbclid=IwAR1ZH6EFoqcm6dIK8WehS2hSnOFnkL_hY3D1wa2SFQfuudDssxhCt6qguS0 -> https://365financialanalyst.com/free-days-2023/?utm_medium=cpc&utm_source=facebook&utm_campaign=fb-fa-conv-freesignups-t3-dt-crsl-courses&utm_content=fb-fa-conv-freesignups-t3-dt-crsl-courses&utm_term=crsl&fbclid=IwAR1ZH6EFoqcm6dIK8WehS2hSnOFnkL_hY3D1wa2SFQfuudDssxhCt6qguS0"
492615,4381035,Annual,"https://365financialanalyst.com/ -> https://365financialanalyst.com/"
492615,4601612,Annual,"https://365financialanalyst.com/free-days-2023/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-fee-days-2023-top-courses-7-days&utm_content=fa-fee-days-2023-top-courses-7-days&inf_contact_key=64a82f49d128fbec79ea3ed7412e2801b51161ba063939a3213f94f46454e7e9 -> https://365financialanalyst.com/free-days-2023/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-fee-days-2023-top-courses-7-days&utm_content=fa-fee-days-2023-top-courses-7-days&inf_contact_key=64a82f49d128fbec79ea3ed7412e2801b51161ba063939a3213f94f46454e7e9"
492615,4617016,Annual,"https://365financialanalyst.com/free-days-2023/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-days-2023-3-days&utm_content=fa-free-days-2023-3-days&inf_contact_key=fc70b43ae35e495ae58f58bc2ff3e8a9a61f15688044e0df333a256a7a7fd2ca -> https://365financialanalyst.com/free-days-2023/?utm_medium=email&utm_source=infusionsoft&utm_campaign=fa-free-days-2023-3-days&utm_content=fa-free-days-2023-3-days&inf_contact_key=fc70b43ae35e495ae58f58bc2ff3e8a9a61f15688044e0df333a256a7a7fd2ca"
492615,4654563,Annual,"https://365financialanalyst.com/free-days-2023/?utm_medium=cpc&utm_source=facebook&utm_campaign=fb-fa-conv-freesignups-t3-dt-echo-img&utm_content=fb-fa-conv-freesignups-t3-dt-echo-img&utm_term=image&fbclid=IwAR07BooUkSfj3gseWq35_ciZdQPfbzRseXRkux-7TbZYpx9XQsRjf9lH9IY -> https://365financialanalyst.com/free-days-2023/?utm_medium=cpc&utm_source=facebook&utm_campaign=fb-fa-conv-freesignups-t3-dt-echo-img&utm_content=fb-fa-conv-freesignups-t3-dt-echo-img&utm_term=image&fbclid=IwAR07BooUkSfj3gseWq35_ciZdQPfbzRseXRkux-7TbZYpx9XQsRjf9lH9IY"
492615,4682868,Annual,"https://365financialanalyst.com/checkout/?plan=annual&coupon=FIRSTFAPROMO -> https://365financialanalyst.com/checkout/?plan=annual&coupon=FIRSTFAPROMO"
493209,4383480,Monthly,"Homepage -> Homepage"
493209,4384141,Monthly,"https://365financialanalyst.com/free-days-2023/ -> https://365financialanalyst.com/free-days-2023/"
493209,4392745,Monthly,"Homepage -> Homepage"
493209,4408878,Monthly,"Homepage -> Homepage"
493209,4550866,Monthly,"Homepage -> Homepage"
493209,4733763,Monthly,"Homepage -> Homepage"
493296,4385441,Annual,"Homepage -> Homepage"
493296,4418701,Annual,"Homepage -> Homepage"
493296,4419507,Annual,"Homepage -> Homepage"
493296,4419531,Annual,"Homepage -> Homepage"
493332,4385807,Monthly,"Homepage -> Homepage"
493332,4387491,Monthly,"Homepage -> Homepage"
493332,4407952,Monthly,"Homepage -> Homepage"
493332,4430963,Monthly,"Homepage -> Homepage"
493332,4452715,Monthly,"Homepage -> Homepage"
493332,4453014,Monthly,"Homepage -> Homepage"
493332,4453045,Monthly,"Homepage -> Homepage"
493332,4453051,Monthly,"Homepage -> Homepage"
493332,4453054,Monthly,"Homepage -> Homepage"
493332,4453057,Monthly,"Homepage -> Homepage"
493343,4386224,Monthly,"Homepage -> Homepage"
493343,4387566,Monthly,"Homepage -> Homepage"
493403,3855146,Annual,"Homepage -> Homepage"
